player_id,series_id,series_type,match_id,start_time,win,kills,deaths,creep_score,gold_per_min,tower_kills,roshan_kills,team_fight,obs_wards_planted,camps_stacked,runes_grabbed,first_blood,stuns,total
292921272,692842,1,6697018884,1659895526,1,2.7,2.1,0.513,0.954,0,0,2.27273,0,1,0.25,0,2.11933,11.90905
119631156,692842,1,6697018884,1659895526,1,0.6,2.1,0.168,0.692,1,0,1.90909,2.5,1,1,0,2.06453,13.03362
164685175,692842,1,6697018884,1659895526,1,3,2.7,1.482,1.684,5,0,1.81818,0,0.5,0.75,0,1.78061,18.71479
157989498,692842,1,6697018884,1659895526,1,1.8,1.2,0.12,0.69,0,0,2.18182,5.5,0,1.25,0,6.48815,19.22997
153836240,692842,1,6697018884,1659895526,1,1.8,2.1,1.137,1.366,4,1,1.45455,1,2.5,3.25,0,0,19.60755
10366616,692842,1,6697018884,1659895526,0,1.5,0.6,0.309,0.638,0,0,2.25,3.5,1,1.25,0,0.42645,11.47345
100058342,692842,1,6697018884,1659895526,0,1.8,0.6,0.864,1.048,1,0,1.5,0,0,0.5,0,1.20432,8.51632
94786276,692842,1,6697018884,1659895526,0,0.9,1.8,0.84,0.89,1,0,1.3125,1,0.5,1,0,0.87297,10.11547
86698277,692842,1,6697018884,1659895526,0,0,1.2,1.293,1.504,0,1,0.9375,0,2.5,0.75,0,1.11209,10.29659
103735745,692842,1,6697018884,1659895526,0,0.6,0.9,0.261,0.514,0,0,1.3125,4,2.5,1,4,1.88444,16.97194
292921272,692842,1,6696926617,1659891147,0,3.3,1.5,0.819,0.902,0,0,2.25,0,2.5,0.25,4,3.09733,18.61833
153836240,692842,1,6696926617,1659891147,0,2.1,1.8,0.924,0.984,0,0,1.96875,1,1,2,0,3.45553,15.23228
119631156,692842,1,6696926617,1659891147,0,2.1,0,0.078,0.46,1,0,2.0625,4.5,2.5,0.25,0,0,12.9505
164685175,692842,1,6696926617,1659891147,0,1.5,1.2,1.518,1.372,2,0,1.5,0,1,0.75,0,0.51431,11.35431
157989498,692842,1,6696926617,1659891147,0,0.6,0.3,0.147,0.476,0,0,2.0625,4.5,0.5,1.5,0,3.44572,13.53122
10366616,692842,1,6696926617,1659891147,1,1.8,0.3,0.405,0.84,0,0,2.38235,2.5,1,1.25,0,1.01381,11.49116
100058342,692842,1,6696926617,1659891147,1,2.7,2.4,1.119,1.344,1,0,1.76471,0,2,1.25,0,0.41476,13.99247
94786276,692842,1,6696926617,1659891147,1,2.4,1.5,1.215,1.3,0,0,1.76471,0.5,2.5,2.75,0,0.89093,14.82064
86698277,692842,1,6696926617,1659891147,1,3,1.8,1.053,1.188,7,3,2.29412,0,4.5,2,0,1.23857,27.07368
103735745,692842,1,6696926617,1659891147,1,0,-0.6,0.39,0.746,0,0,2.20588,7.5,1,2,0,3.73771,16.97959
10366616,692649,1,6695702389,1659826384,0,0,0.3,0.138,0.466,0,0,1.36364,3,1,0.25,0,0.929,7.44664
100058342,692649,1,6695702389,1659826384,0,0.6,1.5,0.93,1.056,0,1,1.63636,0.5,0,0.5,0,0.32779,8.05015
94786276,692649,1,6695702389,1659826384,0,0.9,1.5,0.834,0.928,1,0,2.18182,0.5,0,0.5,0,2.05707,10.40089
86698277,692649,1,6695702389,1659826384,0,0.9,0,0.648,1.056,1,0,2.45455,0,1,0.5,0,1.00107,8.55961
103735745,692649,1,6695702389,1659826384,0,0.9,0.3,0.471,0.73,1,0,2.18182,4.5,0.5,2.25,4,0,16.83282
148215639,692649,1,6695702389,1659826384,1,3,2.1,1.395,1.748,9,1,1.97368,0,0,1,0,0,21.21668
207829314,692649,1,6695702389,1659826384,1,1.2,2.1,0.27,0.688,0,0,1.97368,2,1.5,1.5,0,2.81483,14.04651
