player_id,player_name,team_id,player_role
25907144,Cr1t-,39,Support
26771994,JerAx,39,Support
86745912,天鸽,39,Core
124801257,Nightfall 凛,39,Core
154715080,Abed,39,Mid
98172857,MiLAN,7390454,Support
108452107,Yawar,7390454,Core
169025618,KheZu,7390454,Core
193884241,ponlo,7390454,Support
221666230,Quinn,7390454,Mid
50828662,ZFreek,7819028,Support
84429681,Moo,7819028,Core
86822085,Costabile,7819028,Core
110448679,Husky,7819028,Support
126238768,Gunnar,7819028,Mid
38628747,MoonMeander,8260983,Support
97658618,Timado,8260983,Core
126212866,SabeRLighT-,8260983,Core
145550466,DuBu,8260983,Support
238239590,Bryle,8260983,Mid
